index,area_sqkm_tot,area_sqkm_sg1,area_sqkm_sg2
442,904.5540134242087,0.0,0.0
443,825.7663554406462,0.0,0.0
444,1294.0907086463035,1294.0907086463035,0.0
445,356.56768445263435,356.56768445263435,0.0
446,1455.2154549281847,1455.2154549281847,0.0
447,356.56768445263396,0.0,0.0
448,1527.0106335978962,1507.4820964113867,0.0
449,672.2226223742392,417.14768076915465,0.0
450,825.6224298694958,825.6224298694958,0.0
451,6478.96063726188,2025.3393564175103,4455.890410107349
452,357.0094427232537,253.3652577294461,103.48587571480738
453,5134.532960976006,4098.236560532322,0.5386382060744932
454,673.0600716059417,673.0600716059417,0.0
455,357.45338239839714,357.45338239839714,0.0
456,593.1463612934673,593.1463612934673,0.0
457,593.1463612934671,593.1463612934671,0.0
458,8509.079496609818,4327.971759407023,62.9496418103845
459,358.3478490429869,358.3478490429869,0.0
460,1145.7140302239095,1145.7140300621786,0.0
461,358.7983977614548,358.79839775731824,0.0
462,358.34784904293053,0.0,0.0
463,595.3782355285599,595.378235454682,0.0
464,912.475694873708,912.475694873708,0.0
465,595.7540471752208,595.7540471198051,0.0
466,912.475694873662,912.4756947635443,0.0
467,2393.1087227563653,2393.108722658249,0.0
468,675.5973130782787,0.0,0.0
469,596.1295531795807,330.203312710087,0.0
470,4243.5240495463595,4243.524049624747,0.0
471,359.251171384168,0.0,0.0
472,359.251171384168,359.251171384168,0.0
473,3925.376849053636,406.2977893144936,3518.9049015410696
474,2728.355631799473,2728.355631769595,0.0
475,359.706180998101,260.92087750738955,98.56359657610717
476,596.8845811608933,0.0,0.0
477,1071.2413814864751,759.7941020451137,310.9979560271841
478,1549.9448723287398,399.81593069933336,0.0
479,1152.269559306689,633.5927450647667,0.0
480,833.2304083247403,0.0,0.0
481,1931.456307141192,1931.456307141192,0.0
482,360.16343777630243,360.16343777630243,0.0
483,598.0247453431289,354.6299280533104,51.5142778719276
484,360.6229529790468,0.0,0.0
485,1069.1910109760554,0.0,0.0
486,598.4058424200797,598.4058424200797,0.0
487,598.4058424200775,76.14314682172831,0.0
488,360.62295297905393,0.0,0.0
489,360.6229529790244,220.71759410657563,0.0
490,679.039161605553,653.4287311019275,0.01460297771919844
491,3696.3528422563536,0.0,0.0
492,361.0847379544075,361.0847379544075,0.0
493,361.0847379544367,0.0,0.0
494,361.54880413918966,215.19870843037538,146.872547968154
495,839.4191246330639,839.4191246330639,0.0
496,1000.4359637911232,1000.4359637911224,0.0
497,361.5488041391666,361.5488041391666,0.0
498,362.01516305964174,0.0,0.0
499,1076.5343161425724,1076.5343161425724,0.0
500,600.7160300185168,520.4151702305153,0.0
501,1394.9074359147367,1394.9074359147367,0.0
502,601.884637327506,601.884637327506,0.0
503,1077.3091045447861,47.202294931520974,1030.1882578233565
504,601.4937144324535,0.0,0.0
505,682.5495242448084,500.7861896400933,0.0
506,1232.3770022407311,1223.080259700358,3.4193140526452694
507,1641.0318119292328,1602.5883712417306,38.3541700154561
508,602.2752420401367,0.0,0.0
509,602.2752420401365,602.2752420401353,0.0
510,4552.2776917604715,4552.2776917604715,0.0
511,924.2769793994889,827.7791937987305,96.7494428478093
512,603.4554295868571,603.4554295868571,0.0
513,1082.3256715504488,212.16846103576444,0.03499804054740597
514,363.42811285710115,363.42811285710115,0.0
515,603.8499053106558,603.8499053106558,0.0
516,1645.6430339096319,1645.6430339096319,0.0
517,1881.7186031282372,1881.7186031282372,0.0
518,363.90375980135786,115.82368478233386,248.19626890494357
519,1082.8773024306024,1082.8773024306024,0.0
520,364.3817584838668,364.3817584838668,0.0
521,1168.5146571681305,1168.5146571681305,0.0
522,364.38175848378586,364.38175848378586,0.0
523,604.6430805968182,171.49628800992303,0.0
524,1648.4420295722912,577.7600809828732,1071.2072165769061
525,364.3817584837877,364.3817584837877,0.0
526,364.8621209850262,364.8621209850262,0.0
527,844.1263372932457,0.0,0.0
528,1899.5567392442981,497.90183247642784,0.0
529,365.3448594812638,151.56865990226706,214.1465002554532
