,uid,featureId,geometry,acquisitionDate,acquisitionTime,sensorType,source,sourceUnit,productType,CE90Accuracy,RMSEAccuracy,cloudCover,offNadirAngle,sunElevation,sunAzimuth,groundSampleDistance,groundSampleDistanceUnit,dataLayer,legacyDescription,outputMosaic,colorBandOrder,assetName,assetType,legacyId,factoryOrderNumber,perPixelX,perPixelY,crsFromPixels,url,ageDays,formattedDate,ingestDate,spatialAccuracy,earliestAcquisitionDate,latestAcquisitionDate,pixelsIngested,preciseGeometry,vendorName,vendorReference,companyName,acquisitionType,orbitDirection,licenseType,isBrowse,isMirrored,isMultipleWKB,copyright,beamMode,polarisationMode,polarisationChannel,antennaLookDirection,niirs,tagsAsString,bbox
0,CHN0425,a0cf993db261e921e9bc00803445282d,None,2021-01-06 02:45:54,245,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,19.40733,20.71376,166.84065,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,10400100649DC200,013575847-10,2.7E-6,-2.7E-6,EPSG:4326,None,92,2021-01-06,2021-01-06 05:53:09,"1:12,000",2021-01-06 02:45:54,2021-01-06 02:45:54,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2021 DigitalGlobe Inc,None,None,None,None,5.5,None,"45.82757545960609,126.70751195170955,45.83645618381744,126.72021604829044"
0,CHN0530,78d87d58f0ed4304911855ab6854088c,None,2020-12-29 04:03:17,403,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,23.825653,26.326897,166.70355,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B2732700,013545209-10,4.5E-6,-4.5E-6,EPSG:4326,None,100,2020-12-29,2020-12-29 07:36:09,"1:12,000",2020-12-29 04:03:17,2020-12-29 04:03:17,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"39.30452218853049,106.76579795170954,39.31439146069787,106.77850204829043"
0,CHN0646,0d04487ae3d42d3c0738590ae433a67a,None,2020-11-14 03:53:25,353,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,3.4146802E-4,24.218557,40.50806,166.14061,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,10400100630B7A00,013355656-10,2.7E-6,-2.7E-6,EPSG:4326,None,145,2020-11-14,2020-11-14 07:22:27,"1:12,000",2020-11-14 03:53:25,2020-11-14 03:53:25,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.5,None,"30.19120610574612,106.67836995170954,30.202241581928952,106.69107404829045"
0,CHN0881,cbe0ed8523edff7a44f8989c9d286457,None,2018-12-13 05:51:23,551,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.30066124,22.1724,22.085161,171.4464,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,103001008CB5F900,058858847-10,0.5,-0.5,EPSG:32644,None,847,2018-12-13,2018-12-13 14:21:46,"1:12,000",2018-12-13 05:51:35,2018-12-13 05:51:35,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2018 DigitalGlobe Inc,None,None,None,None,4.9,None,"44.75068176636579,82.06564295170955,44.759733876741045,82.07834704829044"
0,CHN1116,a817bccca95630a412a9cc1259116b8f,None,2020-10-28 03:49:25,349,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0011167775,15.105731,36.716915,165.10657,0.40,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AE0C0F00,013271664-10,3.6E-6,-3.6E-6,EPSG:4326,None,162,2020-10-28,2020-10-28 05:37:07,"1:12,000",2020-10-28 03:49:25,2020-10-28 03:49:25,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"38.96089685274081,106.30889095170956,38.97081479730475,106.32159504829043"
0,CHN1199,78d87d58f0ed4304911855ab6854088c,None,2020-12-29 04:03:17,403,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,23.825653,26.326897,166.70355,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B2732700,013545209-10,4.5E-6,-4.5E-6,EPSG:4326,None,100,2020-12-29,2020-12-29 07:36:09,"1:12,000",2020-12-29 04:03:17,2020-12-29 04:03:17,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"39.43309133919318,106.81319995170955,39.44294230974248,106.82590404829044"
0,CHN1222,9a0f5b8e267b0b70cd39e98a20926ed5,None,2018-11-16 04:37:48,437,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.002529702,11.455739,46.092926,167.855,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,10400100451B6B00,058701642-10,0.3,-0.3,EPSG:32647,None,874,2018-11-16,2018-11-16 08:29:30,"1:12,000",2018-11-16 04:38:07,2018-11-16 04:38:07,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2018 DigitalGlobe Inc,None,None,None,None,5.6,None,"24.516204519727193,97.78989495170956,24.527827208396605,97.80259904829043"
0,CIV0006,314c5fe61f70c53437fbe613ebabdefa,None,2020-12-10 10:53:48,1053,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.27980542,20.522543,56.24859,147.6834,0.40,Meter,daily_take,AOI8_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001002164D300,013467464-10,3.6E-6,-3.6E-6,EPSG:4326,None,119,2020-12-10,2020-12-10 16:11:52,"1:12,000",2020-12-10 10:53:56,2020-12-10 10:53:56,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"5.292172797269925,-4.020786048290444,5.30490713623681,-4.008081951709555"
0,CMR0001,137ec3fd307dfebcee0805664dafcd60,None,2020-07-19 09:47:43,947,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.3440445,11.963347,60.610966,53.288204,0.40,Meter,daily_take,AOI8_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001E8BD600,012837720-10,3.6E-6,-3.6E-6,EPSG:4326,None,263,2020-07-19,2020-07-19 18:05:58,"1:12,000",2020-07-19 09:47:43,2020-07-19 09:47:43,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.1,None,"4.042623290944947,9.761111951709557,4.055380658117007,9.773816048290445"
0,COG0003,ef4a605c20018d24daa622719d2e819d,None,2019-12-01 09:32:50,932,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.28952488,8.99585,63.71275,132.9861,0.40,Meter,daily_take,AOI8_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,103001009E190E00,011523506-10,3.6E-6,-3.6E-6,EPSG:4326,None,494,2019-12-01,2019-12-01 16:03:41,"1:12,000",2019-12-01 09:33:02,2019-12-01 09:33:02,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.1,None,"-4.161717797155273,13.538890951709552,-4.148962150578541,13.55159504829044"
0,COL0001,7a5981d5eee30c9a82a5633a01571acc,None,2020-09-04 15:28:46,1528,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.28795016,15.67901,67.685,97.449135,0.40,Meter,daily_take,AOI4_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AD5A0B00,013028621-10,3.6E-6,-3.6E-6,EPSG:4326,None,216,2020-09-04,2020-09-04 18:02:59,"1:12,000",2020-09-04 15:28:46,2020-09-04 15:28:46,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"10.817006316185195,-74.76768404829043,10.829565550533404,-74.75497995170954"
0,DEU0022,593684938f57792ee358398147bc9d0f,None,2020-11-07 10:57:26,1057,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,26.268763,20.538452,177.02193,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B048AA00,013329192-10,4.5E-6,-4.5E-6,EPSG:4326,None,152,2020-11-07,2020-11-07 15:53:42,"1:12,000",2020-11-07 10:57:26,2020-11-07 10:57:26,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"53.13464910099197,8.704668951709557,53.14228855771632,8.717373048290446"
0,DOM0003,36f1c9dd8179fe09b10539a1bcf3a118,None,2020-10-20 15:31:20,1531,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.13495867,23.191063,56.976147,154.11304,0.50,Meter,daily_take,AOI4_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AFD4DC00,013236859-10,4.5E-6,-4.5E-6,EPSG:4326,None,170,2020-10-20,2020-10-20 16:46:44,"1:12,000",2020-10-20 15:31:20,2020-10-20 15:31:20,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"19.379383020593615,-70.68628304829043,19.391438753599648,-70.67357895170956"
0,DOM0005,e9c475e4906a3ade6796ea1c7662369c,None,2020-12-06 14:59:28,1459,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.12677042,27.32223,43.631035,151.16896,0.50,Meter,daily_take,AOI4_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B1C5C700,013448996-10,4.5E-6,-4.5E-6,EPSG:4326,None,123,2020-12-06,2020-12-06 18:16:55,"1:12,000",2020-12-06 14:59:28,2020-12-06 14:59:28,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"18.500132805714976,-69.34615704829045,18.512252977157164,-69.33345295170955"
0,DOM0009,f5f9f9e2fd027526e442cd89a252accb,None,2021-01-02 15:03:15,1503,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.2558677,25.608831,41.832603,148.74321,0.50,Meter,daily_take,AOI4_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B09C3300,013561020-10,4.5E-6,-4.5E-6,EPSG:4326,None,96,2021-01-02,2021-01-02 18:25:12,"1:12,000",2021-01-02 15:03:15,2021-01-02 15:03:15,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2021 DigitalGlobe Inc,None,None,None,None,4.9,None,"18.49644267353756,-69.55814604829045,18.50856310937145,-69.54544195170955"
0,DZA0020,1352b37ab70f2c9e2725cfeb1a28ba0d,None,2020-08-26 10:53:46,1053,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.13591513,21.114374,60.46623,145.2783,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AB29A300,012991796-10,4.5E-6,-4.5E-6,EPSG:4326,None,225,2020-08-26,2020-08-26 14:57:37,"1:12,000",2020-08-26 10:53:52,2020-08-26 10:53:52,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"35.59182976699525,0.3660499517095557,35.60220589373308,0.3787540482904444"
0,ECU0004,381646fb67a2c57531da743d81bc5c6b,None,2020-01-28 15:36:27,1536,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.28173307,14.761334,57.61572,125.27952,0.40,Meter,daily_take,AOI7_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A12E8D00,011891114-10,3.6E-6,-3.6E-6,EPSG:4326,None,436,2020-01-28,2020-01-28 19:35:27,"1:12,000",2020-01-28 15:36:27,2020-01-28 15:36:27,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"0.2344911978642107,-78.31851504829045,0.2472807990884411,-78.30581095170955"
0,ECU0007,dade24706b87fbc089a5ff51bd140109,None,2019-12-18 15:47:10,1547,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.29642767,15.640862,60.628635,137.78978,0.40,Meter,daily_take,AOI7_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A0A1AB00,011652555-10,3.6E-6,-3.6E-6,EPSG:4326,None,477,2019-12-18,2019-12-18 19:30:12,"1:12,000",2019-12-18 15:47:27,2019-12-18 15:47:27,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.0,None,"-1.6606251466349844,-78.76311004829043,-1.6478408324499432,-78.75040595170955"
0,EGY0012,6802867375a908618d31a789866e6e2e,None,2019-01-03 08:40:17,840,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,19.349432,40.339653,157.16806,0.40,Meter,daily_take,AOI5A_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,1050010013C35600,058942687-10,0.4,-0.4,EPSG:32636,None,826,2019-01-03,2019-01-03 16:20:01,"1:12,000",2019-01-03 08:40:43,2019-01-03 08:40:43,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.0,None,"23.484069188978264,32.22355795170955,23.49578654772755,32.23626204829044"
0,ESP0038,2faf4a99837e1b5912c0793f41b6c419,None,2020-11-12 11:17:36,1117,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,27.893475,28.628008,169.6756,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100B0451200,013350183-10,4.5E-6,-4.5E-6,EPSG:4326,None,147,2020-11-12,2020-11-12 20:00:39,"1:12,000",2020-11-12 11:17:36,2020-11-12 11:17:36,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"43.20017716471827,-2.905694048290444,43.209470478818474,-2.8929899517095556"
0,ESP0040,024bf9fb2e8949573f070700f7204306,None,2019-07-23 11:24:10,1124,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.09979436,25.290226,64.73083,151.67847,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,103005008FF8E900,010620392-10,0.5,-0.5,EPSG:32630,None,625,2019-07-23,2019-07-23 15:06:26,"1:12,000",2019-07-23 11:24:09,2019-07-23 11:24:09,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,4.8,None,"43.28104337234827,-2.0034140482904434,43.2903242711402,-1.9907099517095552"
0,ESP0044,2f068a5aea86dc8d20ffdfdcf8fd52e0,None,2020-12-31 11:53:42,1153,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.19465163,3.065476,35.645084,158.806,0.40,Meter,daily_take,AOI5A_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,1050010021AA2700,013554208-10,3.6E-6,-3.6E-6,EPSG:4326,None,98,2020-12-31,2020-12-31 15:17:23,"1:12,000",2020-12-31 11:53:51,2020-12-31 11:53:51,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.2,None,"28.458238563625155,-16.25869804829044,28.46946513514245,-16.245993951709554"
0,ETH0003,77940e07c3b80c1224e6431a0c5c1a05,None,2019-10-15 08:18:23,818,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.031445537,27.067755,67.5856,142.41287,0.50,Meter,daily_take,AOI8_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,103001009CB54A00,011216127-10,4.5E-6,-4.5E-6,EPSG:4326,None,541,2019-10-15,2019-10-15 13:46:18,"1:12,000",2019-10-15 08:18:23,2019-10-15 08:18:23,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,4.8,None,"9.415412480979636,38.33530595170956,9.42802740229584,38.34801004829045"
0,ETH0004,1bd08148b816817b3fc62a06544c807d,None,2020-04-25 08:11:35,811,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.030210609,27.58813,72.061714,75.17903,0.50,Meter,daily_take,AOI8_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A5473800,012429748-10,4.5E-6,-4.5E-6,EPSG:4326,None,348,2020-04-25,2020-04-25 14:30:44,"1:12,000",2020-04-25 08:11:39,2020-04-25 08:11:39,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"9.466548429498475,38.649824951709554,9.479161453167567,38.66252904829044"
0,FRA0028,4316225ca5af3a9c798e70e23e3547f6,None,2020-02-07 10:55:10,1055,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.047623083,20.996565,28.517603,163.55562,0.50,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A1A6AB00,011957537-10,4.5E-6,-4.5E-6,EPSG:4326,None,426,2020-02-07,2020-02-07 15:48:32,"1:12,000",2020-02-07 10:55:10,2020-02-07 10:55:10,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.9,None,"44.516173313583465,4.682579951709556,44.52526232952121,4.6952840482904445"
0,GAB0001,0846088c5b5e356e1fe9d252c7a2a550,None,2020-01-12 09:42:54,942,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.067175254,21.833775,57.70262,137.74142,0.30,Meter,daily_take,AOI8_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,10400100559C7F00,011807661-10,2.7E-6,-2.7E-6,EPSG:4326,None,452,2020-01-12,2020-01-12 11:33:01,"1:12,000",2020-01-12 09:42:54,2020-01-12 09:42:54,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.5,None,"1.6310007778524807,13.539212951709555,1.6437852014451042,13.551917048290443"
0,GBR0019,4cb044731566a1ebeb6aaa89c10a059c,None,2020-09-21 11:30:30,1130,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,2.4561083E-4,16.74189,38.518658,168.13716,0.40,Meter,daily_take,AOI5A_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AB7A2300,013093015-10,3.6E-6,-3.6E-6,EPSG:4326,None,199,2020-09-21,2020-09-21 15:09:48,"1:12,000",2020-09-21 11:30:41,2020-09-21 11:30:41,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"51.58071966502267,-3.793410048290444,51.58863398853781,-3.780705951709556"
0,IDN0009,5329b70d5599bfa0183e36527240f869,None,2019-09-05 02:58:26,258,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,5.0209146,62.974163,59.22593,0.40,Meter,daily_take,AOI9_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001872DD00,010926582-10,3.6E-6,-3.6E-6,EPSG:4326,None,581,2019-09-05,2019-09-05 06:15:02,"1:12,000",2019-09-05 02:58:26,2019-09-05 02:58:26,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.2,None,"-6.8229620120645595,111.87947795170955,-6.8102639027238006,111.89218204829042"
0,IND0052,14fb606cc0c67bdaf241cd8e3e2146e2,None,2019-01-14 04:39:16,439,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0042379997,6.71481,39.19028,156.22751,0.40,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,1030010089150000,058990919-10,0.4,-0.4,EPSG:32646,None,815,2019-01-14,2019-01-14 07:03:37,"1:12,000",2019-01-14 04:39:30,2019-01-14 04:39:30,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.1,None,"25.506380706229347,92.75861095170954,25.51790901400143,92.77131504829043"
0,IND0056,60968b014a7a051a105d4027570c881d,None,2018-11-15 05:31:35,531,None,GE01,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,7.229729,51.21497,155.8439,0.40,Meter,daily_take,AOI6_L3_GE1,false,RGB,FINISHED,PRODUCT_GEOMETRY,105001001324C100,058696298-10,0.4,-0.4,EPSG:32643,None,875,2018-11-15,2018-11-15 16:13:02,"1:12,000",2018-11-15 05:31:58,2018-11-15 05:31:58,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2018 DigitalGlobe Inc,None,None,None,None,5.1,None,"17.3273810774624,77.47784495170954,17.339582717312652,77.49054904829043"
0,IND0082,a66dd3b7da47e426746e5d2fddd4c29b,None,2019-01-07 05:04:36,504,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,27.09534,40.615505,164.1231,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,1040010046B3D300,058956991-10,0.3,-0.3,EPSG:32646,None,822,2019-01-07,2019-01-07 08:21:36,"1:12,000",2019-01-07 05:04:36,2019-01-07 05:04:36,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.4,None,"25.234235564450074,92.38455395170955,25.245790157916336,92.39725804829044"
0,IND0115,a66dd3b7da47e426746e5d2fddd4c29b,None,2019-01-07 05:04:36,504,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,27.09534,40.615505,164.1231,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,1040010046B3D300,058956991-10,0.3,-0.3,EPSG:32646,None,822,2019-01-07,2019-01-07 08:21:36,"1:12,000",2019-01-07 05:04:36,2019-01-07 05:04:36,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.4,None,"25.186625278803568,92.39366295170956,25.19818444393909,92.40636704829043"
0,IND0124,83b0fd7381c2c071ca85e2fbf7b34c82,None,2020-12-08 05:12:48,512,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,19.260319,46.019028,153.40396,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,1040010063204D00,013456746-10,2.7E-6,-2.7E-6,EPSG:4326,None,121,2020-12-08,2020-12-08 07:35:57,"1:12,000",2020-12-08 05:12:48,2020-12-08 05:12:48,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.6,None,"16.864968726045912,80.01536395170955,16.8772010735212,80.02806804829044"
0,IND0144,5eabf44ba2132bd7323432f782efcf46,None,2020-04-05 05:28:13,528,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.31746602,25.997541,68.0397,99.25112,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100A37F8700,012319129-10,4.5E-6,-4.5E-6,EPSG:4326,None,368,2020-04-05,2020-04-05 08:18:59,"1:12,000",2020-04-05 05:28:13,2020-04-05 05:28:13,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"10.841917845355809,76.82943695170955,10.854476021071367,76.84214104829044"
0,IND0157,33332c94968054490f6de9d11cd16510,None,2020-04-17 05:04:36,504,None,WV03_VNIR,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,28.539421,68.293274,119.58673,0.30,Meter,daily_take,AOI6_L3_WV3,false,RGB,FINISHED,PRODUCT_GEOMETRY,104001005B6F5B00,012380345-10,2.7E-6,-2.7E-6,EPSG:4326,None,356,2020-04-17,2020-04-17 09:01:55,"1:12,000",2020-04-17 05:04:36,2020-04-17 05:04:36,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.4,None,"22.195582785583436,84.58286795170955,22.2074129623272,84.59557204829042"
0,IND0202,3a37bb41a081a1db9fffb7f48d05fbe6,None,2019-03-16 05:37:56,537,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,8.244629,62.127922,131.63754,0.40,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,103001008EAC0900,059399272-10,0.4,-0.4,EPSG:32643,None,754,2019-03-16,2019-03-16 07:59:56,"1:12,000",2019-03-16 05:37:56,2019-03-16 05:37:56,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2019 DigitalGlobe Inc,None,None,None,None,5.1,None,"17.036773382847244,77.21484395170955,17.04899441493309,77.22754804829043"
0,IND0227,47bcdd591eafb03fef3b5d19e307df1f,None,2020-08-30 05:12:17,512,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.08216026,18.380323,65.99096,93.93331,0.50,Meter,daily_take,AOI6_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AA49AC00,013007063-10,4.5E-6,-4.5E-6,EPSG:4326,None,221,2020-08-30,2020-08-30 07:42:48,"1:12,000",2020-08-30 05:12:17,2020-08-30 05:12:17,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,5.0,None,"11.448202093955521,77.82233395170955,11.460733765412428,77.83503804829044"
0,IND0228,7d8a5241557af64cedc4ac24027d1b5b,None,2020-08-27 05:24:09,524,None,WV02,Strip,Pan Sharpened Natural Color,8.4 meters,3.91 meters,0.0,28.497955,68.63605,85.025986,0.50,Meter,daily_take,AOI9_L3_WV2,false,RGB,FINISHED,PRODUCT_GEOMETRY,10300100AA438B00,012995565-10,4.5E-6,-4.5E-6,EPSG:4326,None,224,2020-08-27,2020-08-27 08:21:35,"1:12,000",2020-08-27 05:24:09,2020-08-27 05:24:09,true,true,None,None,DigitalGlobe,None,None,None,false,false,false,Image Copyright 2020 DigitalGlobe Inc,None,None,None,None,4.8,None,"8.782531162791827,77.72456595170956,8.795168728057277,77.73727004829044"
