country,location_id,company_name,number_plants,number_blast_furnace,total_capacity,location_name,latitude,longitude,accuracy,uid
AFRICAN NATIONS,5000201,TOLES IVOIRE SA,1,0,35,"ABIDJAN, COTE D IVOIRE",5.3599517,-4.0082563,Approximate,CIV0001
AFRICAN NATIONS,5000301,OROTA I+ST PLANT,1,0,60,"ASMARA, ERITREA",15.3228767,38.9250517,Approximate,CIV0002
GHANA,5100011,TEMA STEEL CO LTD,3,0,85,TEMA ,5.6918002,-0.0022387,Exact,GHA0001
KENYA,5200021,MABATI ROLLING MILLS LTD,4,0,300,NAIROBI,-1.37056,36.91674,Exact,KEN0001
KENYA,5200041,STANDARD ROLLING MILLS LTD,3,0,240,MOMBASA,-4.006326,39.604039,Exact,KEN0002
KENYA,5200121,STEELMAKERS LTD,1,0,12,"MAZERAS, MOMBASA",-4.05986,39.66497,Exact,KEN0003
UGANDA,5250011,ROOFINGS ROLLING MILLS,4,0,700,KAMPALA,0.3420547,32.7007842,Exact,UGA0001
ETHIOPIA,5300021,ZUQUALA STEEL ROLLING MILL,1,0,60,DEBRE ZEIT,8.7765407,38.9279043,Exact,ETH0001
ETHIOPIA,5300031,METAL & ENGINEERING CORP.,4,0,1200,ADDIS ABABA,8.9806034,38.7577605,Approximate,ETH0002
IRAQ,5500011,STATE COMPANY FOR IRON & STEEL,8,0,1440,"KHOUR AL-ZUBAIR, BASRA",30.2331397,47.7686889,Exact,IRQ0001
IRAQ,5500021,AL ANMAå«A STEEL,4,0,1650,"KHOR AL-ZUBAIR, BASRA",30.2331397,47.7686889,Exact,IRQ0002
IRAQ,5500031,MASS GLOBEL INVESTMENT,4,0,4400,"SULAYMANIYAH, KURDISTAN",35.5557603,45.4351181,Exact,IRQ0003
IRAN,5600121,ESFAHAN STEEL CO,18,3,17400,ESFAHAN,32.567202,51.5313875,Exact,IRN0001
IRAN,5600141,KHOUZESTAN STEEL CO,24,0,17820,AHWAZ I,31.2724898,48.7335286,Exact,IRN0002
IRAN,5600142,KHOUZESTAN STEEL CO,6,0,6200,AHWAZ II,31.269686,48.7312135,Exact,IRN0003
IRAN,5600151,MOBARAKEH STEEL CO,28,0,32190,"MOBARAKEH, ESFAHAN",32.2467925,51.3841653,Exact,IRN0004
IRAN,5600171,IRAN NATIONAL STEEL IND. GROUP (INSIG),7,0,2280,AHWAZ,31.2775887,48.5678175,Exact,IRN0005
IRAN,5600191,SOUTH KAVEH STEEL,5,0,5460,KISH,27.1674935,56.0982826,Exact,IRN0006
IRAN,5600211,FARROKHSHAHR STEEL IND.,1,0,150,FARROKHSHAHR ,32.2704607,50.9810377,Approximate,IRN0007
IRAN,5600221,CMT,1,0,300,SHAROUD,36.4062241,55.016269,Approximate,IRN0008
IRAN,5600231,VIAN IRON & STEEL,3,0,1800,HAMEDAN,34.8126913,48.4395122,Exact,IRN0009
IRAN,5600271,ARFA IRON & STEEL CO (S),4,0,3200,"ARDAKAN, YAZAD",32.3082212,54.0085616,Approximate,IRN0010
IRAN,5600291,HORMOZGAN STEEL CO,7,0,6200,"BANDAR ABBAS, HORMOZGAN",27.1612759,56.0980839,Exact,IRN0011
IRAN,5600301,IRAN ALLOY STEEL,9,0,1275,YAZD,31.936725,53.9975006,Exact,IRN0012
IRAN,5600321,SEMNAN ROLLING MILL CO,1,0,250,SEMNAN CITY,35.578797,53.3798108,Approximate,IRN0013
IRAN,5600331,MAYBOD STEEL CO,1,1,300,YAZD,32.2487226,54.0079341,Exact,IRN0014
IRAN,5600341,YAZD STEEL ROLLING MILL CO,7,0,2500,YAZD,31.8974232,54.3568562,Approximate,IRN0015
IRAN,5600501,ROLLING MILL & STEEL PRODUCTION,1,0,350,TEHRAN,35.7093173,51.16206,Exact,IRN0016
IRAN,5600621,FERRO GILAN COMPLEX CO,5,0,3250,RASHT,37.1505173,49.610535,Exact,IRN0017
IRAN,5600651,PASARGAD STEEL,3,0,4500,"SHIRAZ, FARS",29.1849141,52.8403528,Exact,IRN0018
IRAN,5600711,IMIDRO-QHAENAT STEEL,4,0,3200,SOUTH KHORASAN,32.5175643,59.1041758,Approximate,IRN0019
INDIA,5700021,SAIL-ST.AUTHORITY INDIA ,44,8,58060,"BHILAI, CHHATTISGARH",21.189193,81.390632,Exact,IND0001
INDIA,5700022,SAIL-ST.AUTHORITY INDIA ,19,4,15760,"DURGAPUR, WB",23.546442,87.249552,Exact,IND0002
INDIA,5700023,SAIL-ST.AUTHORITY INDIA ,11,0,1770,"DURGAPUR ALLOY, WB",23.527093,87.269426,Exact,IND0003
INDIA,5700024,SAIL-ST.AUTHORITY INDIA ,39,5,36348,"ROURKELA, ODISHA",22.212811,84.866972,Exact,IND0004
INDIA,5700026,SAIL-ST.AUTHORITY INDIA ,15,1,19260,"BURNPUR (IISCO), WB",23.665198,86.917455,Exact,IND0005
INDIA,5700028,SAIL-ST.AUTHORITY INDIA ,29,5,41830,"BOKARO, JHARKHAND",23.673348,86.101459,Exact,IND0006
INDIA,5700029,SAIL-ST.AUTHORITY INDIA ,13,0,1436,"SALEM, TAMIL NADU ",11.660148,78.026745,Exact,IND0007
INDIA,5700031,VISVESVARAYA I&S (SAIL),6,1,630,"BHADRAVATI, KARNATAKA",13.832238,75.701657,Exact,IND0008
INDIA,5700041,NATIONAL STEEL & AGRO IND.,1,0,80,"INDORE, MADHYA PRADESH",22.7195687,75.8577258,Approximate,IND0009
INDIA,5700051,BIHAR SPONGE IRON,1,0,150,"CHANDIL, JHARKHAND",22.910198,86.074156,Exact,IND0010
INDIA,5700061,JSW-BELLARY STEEL & ALLOYS,7,0,431,"BELLARY, KARNATAKA",15.193605,76.663796,Exact,IND0011
INDIA,5700071,ESSAR STEEL LTD,27,0,27850,"HAZIRA-A, GUJARAT",21.111323,72.643813,Exact,IND0012
INDIA,5700072,ESSAR STEEL LTD,2,0,12000,"PARADIP, ODISHA",20.320089,86.647494,Exact,IND0013
INDIA,5700073,ESSAR STEEL LTD,2,0,7000,"VIZAKHAPATNAM, ANDHRA PRADESH",17.719148,83.274564,Exact,IND0014
INDIA,5700074,ESSAR STEEL LTD,18,1,26080,"HAZIRA-B, GUJARAT",21.171528,72.674913,Exact,IND0015
INDIA,5700091,MARMAGOA STEELS LTD,2,0,160,GOA,15.269352,74.027732,Exact,IND0016
INDIA,5700101,G.K. STEEL & ALLIED,2,0,0,MADRAS,-25.7812719,29.4956475,Exact,IND0017
INDIA,5700111,TATA SPONGE IRON,3,0,390,"JODA, ODISHA",22.054641,85.465842,Exact,IND0018
INDIA,5700131,KAP STEEL LTD,3,0,150,KAP BANGALORE,12.996615,77.70884,Exact,IND0019
INDIA,5700141,LLOYDS STEEL IND.,11,0,4440,"WARDHA, MAHARASHTRA",20.701533,78.631401,Exact,IND0020
INDIA,5700142,LLOYDS STEEL IND.,2,0,270,"GHUGHUS, MAHARASHTRA",19.930469,79.120067,Exact,IND0021
INDIA,5700161,JSW STEEL LTD,6,0,985,"KALMESHWAR, NAGPUR",21.231231,78.900765,Exact,IND0022
INDIA,5700162,JSW STEEL LTD,16,1,28540,"DOLVI, MAHARASHTRA",18.690094,73.037536,Exact,IND0023
INDIA,5700171,ORISSA SPONGE IRON,3,0,115,"KEONJHAR, ODISHA",21.801655,85.567219,Exact,IND0024
INDIA,5700211,RASHTRIYA ISPAT NIGAM LTD,29,3,42546,"VISAKHAPATNAM, ANDHRA-PRADESH",17.614426,83.193191,Exact,IND0025
INDIA,5700221,TATA STEEL LTD,48,9,67400,"JAMSHEDPUR, JHARKHAND",22.789036,86.201882,Exact,IND0026
INDIA,5700222,TATA STEEL LTD,7,1,23560,"KALINGANAGAR, ODISHA",20.969288,86.010815,Exact,IND0027
INDIA,5700231,TATA METALIKS LTD,4,2,820,"KHARAGPUR, WEST BENGAL",22.386238,87.286317,Exact,IND0028
INDIA,5700241,TATA BLUESCOPE STEEL,2,0,400,"BARA-JAMSHEDPUR, JHARKH.",22.814904,86.236177,Exact,IND0029
INDIA,5700291,GWK LTD,2,0,160,"HOWRAH, WEST BENGAL",22.5957689,88.2636394,Approximate,IND0030
INDIA,5700301,INDIAN STEEL CORP,7,0,1730,"GANDHIDHAM, GUJARAT",23.177972,70.167556,Exact,IND0031
INDIA,5700312,ISHAR ALLOY STEELS LTD,2,0,150,"INDORE, MADHYA PRADESH",22.739391,75.862385,Exact,IND0032
INDIA,5700321,ISIBARS LTD,7,0,340,"KHOPOLI, MAHARASHTRA",18.792528,73.35036,Exact,IND0033
INDIA,5700331,VARDHMAN SPECIAL ST.,6,0,800,"LUDHIANA, PUNJAB",30.887595,75.907098,Exact,IND0034
INDIA,5700341,MAHINDRA UGINE (MUSCO),7,0,0,"KHOPOLI, MAHARASHTRA",18.8034006,73.3385652,Exact,IND0035
INDIA,5700351,UMESH MODI / Modi INDUSTRIES,4,0,120,MODI MODINAGAR,28.817624,77.551328,Exact,IND0036
INDIA,5700361,MUKAND LTD,8,0,1320,"KALWE, MAHARASHTRA",19.186576,73.000709,Exact,IND0037
INDIA,5700371,MUKAND LTD,8,2,1480,"HOSPET, KARNATAKA",15.339042,76.253578,Exact,IND0038
INDIA,5700372,MUKAND LTD,1,0,324,"DHARWAD, KARNATAKA",15.4589236,75.007808,Approximate,IND0039
INDIA,5700391,SHREE METALLICS,1,0,60,"KEONJHAR, ODISHA",21.6834453,85.4352341,Exact,IND0040
INDIA,5700401,RATHI ALLOYS+STEEL,1,0,150,ALWAR (NEW DEHLI),28.64062,77.435566,Exact,IND0041
INDIA,5700411,RATHI STEEL & POWER LTD,1,0,125,"GHAZIABAD, HARYANA",28.641701,77.434605,Exact,IND0042
INDIA,5700412,RATHI STEEL & POWER LTD,5,0,150,"SAMBALPUR, ODISHA",21.475166,83.965938,Exact,IND0043
INDIA,5700421,VIRAJ GROUP,12,0,1440,"TARAPUR, MAHARASHTRA",19.788493,72.744648,Exact,IND0044
INDIA,5700431,RAMSARUP LOHH UDYOG LTD,5,1,1950,"KHARAGPUR, WEST BENGAL",22.378355,87.281773,Exact,IND0045
INDIA,5700441,SOMANI I&S LTD,3,0,1050,"SONIK, UNNAO",26.581306,80.560423,Exact,IND0046
INDIA,5700451,ESSAR STEEL LTD (PRECOATED),8,0,2110,"PUNE, MAHARASHTRA",18.655587,73.796152,Exact,IND0047
INDIA,5700461,TINPLATE CO OF INDIA LTD,7,0,1390,"JAMSHEDPUR, JHARKHAND",22.795469,86.232556,Exact,IND0048
INDIA,5700471,USHA MARTIN LTD,14,1,3435,"ADITYAPUR, JHARKHAND",22.811372,86.087303,Exact,IND0049
INDIA,5700491,USHA RECTIFIER CORP.,2,0,150,AMETHI,26.1540538,81.814238,Approximate,IND0050
INDIA,5700501,USHA ISPAT,1,1,100,"REDI, MAHARASHTRA",15.7374927,73.6801222,Approximate,IND0051
INDIA,5700512,JSW STEEL LTD,7,0,1250,"VASIND, MAHARASHTRA",19.405092,73.256858,Exact,IND0052
INDIA,5700514,JSW STEEL LTD,12,0,1330,"TARAPUR, MAHARASHTRA",19.794505,72.741812,Exact,IND0053
INDIA,5700521,JSW STEEL LTD,44,4,79475,"TORANAGALLU, KARNATAKA",15.18054,76.65684,Exact,IND0054
INDIA,5700531,JINDAL STEEL & POWER,21,2,20550,"RAIGARH, CHHATTISGARH",21.924401,83.346694,Exact,IND0055
INDIA,5700532,JINDAL STEEL & POWER,12,0,22700,"ANGUL, ODISHA",20.881239,84.991034,Exact,IND0056
INDIA,5700533,JINDAL STEEL & POWER,11,1,22800,"PATRATU, JHARKHAND",23.633652,85.324562,Exact,IND0057
INDIA,5700534,JINDAL STEEL & POWER,2,0,9000,"BARBIL, ODISHA",22.086803,85.474971,Exact,IND0058
INDIA,5700551,MALHOTRA STEELS.LTD,3,0,300,"KHOPOLI, MAHARASHTRA",18.7982,73.343734,Exact,IND0059
INDIA,5700561,JINDAL STAINLESS LTD,18,0,3894,HISAR,29.129093,75.773171,Exact,IND0060
INDIA,5700562,JINDAL STAINLESS LTD,11,1,7330,"JAJPUR, ODISHA",20.955347,86.051874,Exact,IND0061
INDIA,5700581,FERRO ALLOYS CORP,8,0,205,"NAGPUR, MAHARASHTRA",21.127546,79.00269,Exact,IND0062
INDIA,5700591,STAR STEEL PVT.LTD,2,0,100,VADODARA,22.3128553,73.2325033,Exact,IND0063
INDIA,5700601,SUNFLAG IRON & STEEL LTD,10,1,2230,"BHANDARA, MAHARASHTRA",21.232929,79.632398,Exact,IND0064
INDIA,5700611,Sharda ISPAT Limited,2,0,300,"NAGPUR, MAHARASHTRA",21.184157,79.119255,Exact,IND0065
INDIA,5700621,WELSPUN MAXSTEEL LTD,2,0,1500,"SALAV RAIGAD, MAHARASHTRA",18.529943,72.94744,Exact,IND0066
INDIA,5700631,TATA STEEL - WIRE DEVISION,2,0,200,"TARAPUR, MAHARASHTRA",19.795569,72.73908,Exact,IND0067
INDIA,5700641,TAMIL NADU SPONGE,1,0,30,"SALEM, TAMIL NADU",11.664325,78.1460142,Approximate,IND0068
INDIA,5700651,HINDUSTAN ELECT.GRAPHITE,1,0,90,"BORAI, CHHATTISGARH",21.2505988,81.1912849,Approximate,IND0069
INDIA,5700661,STEEL EXCHANGE INDIA LTD (SEIL),6,0,460,"VISAKHAPATNAM, ANDHRA-PRADESH",17.963265,83.161135,Exact,IND0070
INDIA,5700671,PRAKASH INDUSTRIES,2,0,300,"CHAMPA, CHHATTISGARH",22.004136,82.671233,Exact,IND0071
INDIA,5700681,RAIPUR ALLOYS & STEEL,3,0,100,"RAIPUR, CHHATTISGARH",21.3042399,81.6375866,Exact,IND0072
INDIA,5700691,MONNET ISPAT & ENERGY LTD,6,1,3540,"RAIGARH, CHHATTISGARH",21.983709,83.238133,Exact,IND0073
INDIA,5700711,KUMAR METALLURGICAL,1,0,60,"NALGONDA, ANDHRA PRADESH",17.1882998,79.1999949,Approximate,IND0074
INDIA,5700741,SANGHVI STEEL LTD,3,0,50,TALOJA,19.0679241,73.1080243,Approximate,IND0075
INDIA,5700751,PANCHMAHAL STEEL,6,0,620,"BARODA, GUJARAT",22.3071588,73.1812187,Approximate,IND0076
INDIA,5700761,MODERN STEELS LTD,8,0,550,"M. GOBINDGARH, PUNJAB",30.651464,76.317017,Exact,IND0077
INDIA,5700771,INDIAN SEAMLESS ST.& ALLOYS,2,0,400,"PUNE, MAHARASTRA",18.5204303,73.8567437,Approximate,IND0078
INDIA,5700781,MID-WEST IRON & STEEL,1,1,110,"SRIKAKULAM, ANDHRA",18.372666,83.854796,Exact,IND0079
INDIA,5700792,Tata Steel BSL Ltd,11,0,2770,"SAHIBABAD, UTTAR PRADESH",28.648921,77.331907,Exact,IND0080
INDIA,5700793,Tata Steel BSL Ltd,7,0,1535,"KHOPOLI, MAHARASHTRA",18.80083,73.289829,Exact,IND0081
INDIA,5700794,BHUSHAN STEEL LTD,21,2,31830,"MERAMANDALI, ODISHA",20.79592,85.260395,Exact,IND0082
INDIA,5700811,BHUSHAN POWER & STEEL,23,2,20515,"SAMBALPUR I, ODISHA",21.760298,84.022268,Exact,IND0083
INDIA,5700841,Arjas Steel Private Limited,6,1,1515,"TADIPATRI, ANDHRA P.",14.875384,78.047683,Exact,IND0084
INDIA,5700851,NOVA IRON & STEEL LTD,1,0,150,"Dagori, CHHATTISGARH",21.887551,82.053273,Exact,IND0085
INDIA,5700871,MOHAN STEELS LTD,2,0,120,"Ganjauli, UTTAR PRADESH",26.561084,80.532491,Exact,IND0086
INDIA,5700891,RAJINDER STEEL LTD,1,0,280,RAIPUR,21.326037,81.657903,Exact,IND0087
INDIA,5700921,MIDEAST INTEGRATED STEEL,4,2,1200,"KALINGA NAGAR, ODISHA",20.974826,86.045427,Exact,IND0088
INDIA,5700931,MANDOVI PELLETS LTD,1,0,1800,"SHIRODA, GOA",15.339612,74.01016,Exact,IND0089
INDIA,5700951,THYSSENKRUPP ELECTRICAL STEEL,7,0,660,"NASHIK, MAHARASTHTRA",19.823734,73.667124,Exact,IND0090
INDIA,5700961,KIRLOSKAR FERROUS IND.,2,2,280,"HOSPET, KARNATAKA",15.335472,76.28721,Exact,IND0091
INDIA,5700971,AARTI STEELS LTD,4,0,750,"LUDHIANE, PUNJAB",30.885228,75.897646,Exact,IND0092
INDIA,5700981,REMI METALS GUJARAT,4,0,600,"JHAGADIA, GUJARAT",21.639967,73.123425,Exact,IND0093
INDIA,5701021,KAJARIA IRON CASTING,1,1,110,"DURGAPUR, WEST BENGAL",22.6313132,88.3355214,Exact,IND0094
INDIA,5701041,LANCO IND. LTD,1,1,90,"TIRUPATI, ANDHRA PRADESH",13.6287557,79.4191795,Approximate,IND0095
INDIA,5701051,SESA STERLITE LTD,3,2,500,GOA,15.525561,73.994192,Exact,IND0096
INDIA,5701061,STEELCO GUJARAT LTD,4,0,490,"PALEJ, GUJARAT",21.926573,73.077461,Exact,IND0097
INDIA,5701071,KUDREMUKH IRON ORE CO LTD,2,0,4000,"MANGALORE, KARNATAKA",12.926373,74.822771,Exact,IND0098
INDIA,5701081,KUDREMUKH I&ST CO,1,1,230,"MANGALORE, KARNATAKA",12.926978,74.822931,Exact,IND0099
INDIA,5701091,JSW SOUTHERN I&S CO LTD,17,2,6645,"SALEM, TAMIL NADU",11.81618,77.914704,Exact,IND0100
INDIA,5701101,NEELACHAL ISPAT NIGAM,6,1,6420,"DUBURI, ODISHA",20.998641,86.019102,Exact,IND0101
INDIA,5701111,KALYANI CARPENTER SP,6,0,763,"MUNDHWA, PUNE",18.524061,73.913357,Exact,IND0102
INDIA,5701121,KALIKA STEEL ALLOYS,4,0,500,"JALNA, MAHARASHTRA",19.850236,75.855731,Exact,IND0103
INDIA,5701141,ELECTROSTEEL CASTING,1,1,150,"CALCUTTA, WEST BENGAL",22.715963,88.372789,Exact,IND0104
INDIA,5701151,UNIMETAL ISPAT LTD,1,1,88,"BELLARY, ANDHRA PRADESH",15.0950024,76.5488232,Approximate,IND0105
INDIA,5701161,SATHAVAHANA ISPAT,2,1,805,"SIRIGUPPA, KARNATAKA",15.225248,76.764042,Exact,IND0106
INDIA,5701171,BRAHMANI RIVER PELLETS LTD,1,0,4000,"KEONJHAR, ODISHA",22.048657,85.365033,Exact,IND0107
INDIA,5701211,KR STEEL UNION LTD,8,0,236,"KALYANI, WEST BENGAL",22.976512,88.46118,Exact,IND0108
INDIA,5701212,KR STEEL UNION LTD,1,0,150,"THANE, MAHARASHTRA",19.2183307,72.9780897,Approximate,IND0109
INDIA,5701213,KR STEEL UNION LTD,1,0,100,"GANDHIDHAM, GUJARAT",23.075297,70.133673,Approximate,IND0110
INDIA,5701251,UTTAM GALVA STEELS LTD,11,0,2451,"KHOPOLI, MAHARASHTRA",18.780093,73.260735,Exact,IND0111
INDIA,5701261,SIPTA COATED STEELS,1,0,90,"MUMBAI, MAHARASHTRA",19.0759837,72.8776559,Approximate,IND0112
INDIA,5701271,KONARK MET COKE (KMCL),1,0,850,"DUBURI, ODISHA",20.998641,86.019102,Exact,IND0113
INDIA,5701281,DURGAPUR PROJECTS LTD,1,0,500,"DUGAPUR, WEST BENGAL",23.510915,87.310521,Exact,IND0114
INDIA,5701301,WELSPUN STEEL LTD,4,0,1800,"ANJAR, GUJARAT",23.113971,70.082663,Exact,IND0115
INDIA,5701311,HMCPCL,1,0,1600,"HALDIA, WEST BENGAL",22.054668,88.126162,Exact,IND0116
INDIA,5701321,GPT STEEL INDUSTRIES,2,0,380,"GANDHI DHAM, GUJARAT",23.100377,70.181142,Exact,IND0117
INDIA,5701331,VISA STEEL,8,1,2775,"KALINGA NAGAR, ODISHA",20.943613,86.063158,Exact,IND0118
INDIA,5701341,THEIS PRECISION STEEL INDIA PVT LTD,1,0,40,"SISODRA, GUJARAT",20.9393816,72.9655695,Exact,IND0119
INDIA,5701351,VALLABH STEEL,4,0,330,"LUDHIANA, PUNJAB",30.845731,75.960442,Exact,IND0120
INDIA,5701361,MAITHAN STEEL & POWER LTD,1,0,60,", WEST BENGAL",23.7778036,86.8656828,Exact,IND0121
INDIA,5701381,GUJARAT NRE COKE,1,0,358,"JAMNAGAR, GUJARAT",22.42027,69.83172,Exact,IND0122
INDIA,5701382,GUJARAT NRE COKE,1,0,324,"BHACHAU, GUJARAT",23.262679,70.251109,Exact,IND0123
INDIA,5701391,ANTAI BALAJI COKE,1,0,120,KANDLA PORT,23.023056,70.167805,Exact,IND0124
INDIA,5701401,SBQ STEELS (RKKR STEELS),2,1,500,"KRISHNAPATAM, ANDHRA PRADESH",14.137429,79.989552,Exact,IND0125
INDIA,5701431,RKKR STEELS,2,1,400,"NELLORE, ANDHRA PRADESH",14.137785,79.989955,Exact,IND0126
INDIA,5701441,ASIAN COLOUR COATED ISPAT LTD,4,0,910,"BAWAL, HARYANA",28.097508,76.58241,Exact,IND0127
INDIA,5701451,KAMACHI STEELS,1,0,450,"CHENNAI, TAMIL NADU",13.423173,80.087757,Exact,IND0128
INDIA,5701461,POSCO-MAHARASHTRA,5,0,5350,"RAIGARH, MAHARASHTRA",18.388225,73.345484,Exact,IND0129
INDIA,5701471,SARDA ENERGY & MINERALS LTD,1,0,600,"RAIPUR, CHHATTISGARH",21.367097,81.679982,Exact,IND0130
INDIA,5701491,MAHALAXMI TMT BARS LTD,5,0,884,"WARDHA, MAHARASHTRA",20.661603,78.492358,Exact,IND0131
INDIA,5701501,XINDIA STEELS,1,0,800,"BELLARY, KARNATAKA",15.289696,76.227753,Exact,IND0132
INDIA,5701511,ALLIED STRIPS,4,0,1386,"BAHADURGARH, HARYANA",28.734662,76.842617,Exact,IND0133
INDIA,5701521,KAMINENI STEEL & POWER LTD,4,0,1350,"Narketapally, Andhra Pradesh",17.189623,79.220082,Exact,IND0134
INDIA,5701531,NMDC LTD,10,1,24340,"NAGARNAR, CHHATTISGARH",19.093972,82.167762,Exact,IND0135
INDIA,5701541,MITTAL CORP LTD,2,0,150,"Pithampur, MADHYA PRADESH",22.640847,75.598237,Exact,IND0136
INDIA,5701551,BMW INDUSTRIES LTD,1,0,300,"Gamharia, Jamshedpur",22.795364,86.134012,Exact,IND0137
INDIA,5701552,BMW INDUSTRIES LTD,2,0,400,"JAMSHEDPUR, JHARKHAND",22.822114,86.076298,Exact,IND0138
INDIA,5701561,MSPL LTD,1,0,1200,"HOSPET, KARNATAKA",15.328377,76.205088,Exact,IND0139
INDIA,5701571,JAYASWAL NECO IND. LTD,5,0,2110,"RAIPUR, CHHATTISGARH",21.353945,81.671895,Exact,IND0140
INDIA,5701581,BMM ISPAT LTD,8,0,9350,"HOSPET, KARNATAKA",15.171144,76.377767,Exact,IND0141
INDIA,5701591,SURYADEV QST REBARS,2,0,600,"THRIVALLUR, TAMIL NADU",13.386722,80.108701,Exact,IND0142
INDIA,5701601,ACCIL AUTO STEELS,1,0,300,"BAWAL, HARYANA",28.097988,76.583147,Exact,IND0143
INDIA,5701611,SLR METALIKS LTD,1,0,320,"HOSPET, KARNATAKA",15.186362,76.31651,Exact,IND0144
INDIA,5701621,JAMSHEDPUR CONTI. ANNEAL.& PROCESSING,1,0,600,"JAMSHEDPUR, JHARKH.",22.784007,86.197833,Exact,IND0145
INDONESIA,5800011,PT KRAKATAU STEEL,28,1,19760,"CILEGON, WEST JAVA",-6.0186817,106.0558218,Exact,IDN0001
INDONESIA,5800021,PT TOYOGIRI I&S,3,0,360,"PUSAT, JAKARTA",-6.1820895,106.8183353,Exact,IDN0002
INDONESIA,5800031,PT JAKARTA PRIMA STEEL IND.,1,0,275,"PULOGADUNG, JAKARTA",-6.181534,106.932305,Exact,IDN0003
INDONESIA,5800041,PT BUDIDHARMA JAKARTA,3,0,450,"TANJUNG PRIOK, JAKARTA",-6.1320555,106.8714848,Exact,IDN0004
INDONESIA,5800051,PT GUNUNG GAHAPI SAKTI,5,1,3250,"MEDAN, SUMATRA",3.6735982,98.6650641,Exact,IDN0005
INDONESIA,5800061,PT GUNUNG,12,0,8000,"BEKASI, WEST JAVA",-6.2880201,107.1132798,Exact,IDN0006
INDONESIA,5800071,PT ISPAT INDO,5,0,2650,SURABAYA,-7.3551715,112.7035991,Exact,IDN0007
INDONESIA,5800091,PT RAJA BESI,3,0,460,SEMARANG,-7.0670055,110.4105179,Exact,IDN0008
INDONESIA,5800101,PT THE MASTER STEEL MFG,4,0,1190,"PULOGADUNG, JAKARTA",-6.1890594,106.9087566,Exact,IDN0009
INDONESIA,5800111,PT MERATUS JAYA,1,0,315,"TANAH BUMBU, SOUTH KALIMANTAN",-3.3516591,115.9522806,Exact,IDN0010
INDONESIA,5800121,PT KRAKATAU WAJATAMA,2,0,300,"CILEGON, WEST JAVA",-6.007206,106.034451,Exact,IDN0011
INDONESIA,5800131,PT HANIL JAYA STEEL,3,0,600,"WARU, EAST JAVA",-7.345519,112.743411,Exact,IDN0012
INDONESIA,5800151,NS BLUESCOPE COATED PRODUCTS,3,0,335,"CILEGON, WEST JAVA",-6.3330059,106.7797115,Approximate,IDN0013
INDONESIA,5800161,PT BHIRAWA STEEL,1,0,200,SURABAYA,-7.254738,112.682049,Exact,IDN0014
INDONESIA,5800201,PT JAYA PARI STEEL,1,0,60,SURABAYA,-7.2495125,112.6782981,Exact,IDN0015
INDONESIA,5800211,PT JAKARTA CAKRATUNGGAL ST. MILLS,4,0,1620,"PULOGADUNG, JAKARTA",-6.1791713,106.927525,Exact,IDN0016
INDONESIA,5800251,PT GUNAWAN DIANJAYA STEEL,2,0,1350,"SURABAYA, EAST JAVA",-7.2482868,112.681502,Exact,IDN0017
INDONESIA,5800281,PT ESSAR INDONESIA,5,0,1040,"BEKASI, WEST JAVA",-6.3084972,107.085597,Exact,IDN0018
INDONESIA,5800301,PT EMPREROR STEEL,1,0,36,SEMARANG,-7.0051453,110.4381254,Exact,IDN0019
INDONESIA,5800321,PT JINDAL STAIN. INDONESIA,3,0,180,"SURABAYA, EAST JAVA",-7.1261348,112.6134361,Exact,IDN0020
INDONESIA,5800361,PT PERKASA INDOSTEEL,3,0,310,"SUBANG, WEST JAVA",-6.4684875,107.5700077,Exact,IDN0021
INDONESIA,5800391,PT BISMA NARENDRA,1,0,100,"BEKASI, WEST JAVA",-6.234077,107.112236,Exact,IDN0022
INDONESIA,5800401,PT TUMBAKMAS,2,0,160,"BEKASI, WEST JAVA",-6.1968327,106.9826799,Exact,IDN0023
INDONESIA,5800421,PT LATINUSA,1,0,160,"CILEGON, WEST JAVA",-6.008573,106.0134637,Exact,IDN0024
INDONESIA,5800931,PT INTI GENERAL YAJA STEEL,2,0,200,"SERAMANG, CENTR. JAVA",-7.6145292,110.7122465,Exact,IDN0025
INDONESIA,5800941,PT JATIM TAMAN STEEL MFG,2,0,270,"SURABAYA, EAST JAVA",-7.3508468,112.7025962,Exact,IDN0026
INDONESIA,5800951,PT INTER WORLD STEEL MILLS INDO.,3,0,600,JAKARTA,-6.1549537,106.8446414,Exact,IDN0027
INDONESIA,5800961,PT JAKARTA ST. MEGAH UTAMA,3,0,1080,"PULOGADUNG, JAKARTA",-6.2087634,106.845599,Exact,IDN0028
INDONESIA,5800981,PT INDOFERRO,1,1,250,"CILEGON, WEST JAVA",-6.0304305,105.9541628,Exact,IDN0029
INDONESIA,5800991,PT KRAKATAU-POSCO,7,1,18190,"CILEGON, WEST JAVA",-5.99613,105.9909027,Exact,IDN0030
INDONESIA,5801001,PT KRAKATAU NIPPON STEEL SUMIKIN,1,0,480,"CILEGON, WEST JAVA",-6.0186817,106.0558218,Exact,IDN0031
INDONESIA,5801011,PT JFE STEEL GALVANIZING,1,0,400,"BEKASI, JAKARTA",-6.3466603,107.0832212,Exact,IDN0032
SRI LANKA,5900101,CEYLON  STEEL CORP. LTD,2,0,350,ATHURUGIRIYA,6.8846054,79.9946746,Exact,LKA0001
