uid,latitude,longitude,reported_capacity,num_labelers,plant_type,production_type,plant_area_mean,plant_area_median,plant_area_max,kiln_area_mean,kiln_area_median,kiln_area_max
CHN0940,22.730285,109.407823,,3,Integrated,Dry,427869.08767126,504866.8829433237,619552.927104633,517.8019381959567,482.78223143530477,683.3604208779516
CHN0941,24.206132,106.602861,2.3,3,Integrated,Dry,346966.7094445848,286831.7905143542,623111.2853038029,175.07269518609166,169.57748056185127,355.6406049964237
CHN0942,32.615007,105.861036,,3,Integrated,Dry,378019.3750164133,410266.618794492,415114.55315539637,768.0283073229688,802.6483290224663,913.1118429478233
CHN0943,37.435624,116.22241,,3,Grinding,Wet,279402.96926147735,65664.78779706551,722882.9677217797,0.0,0.0,0.0
CHN0944,25.95292,105.574632,,3,Integrated,Dry,253652.14433215087,212540.50849837437,402433.2349434861,238.44940014919933,217.92217847130738,298.4916556959596
CHN0945,27.370378,108.934791,,3,Integrated,Dry,485984.51935177983,493341.936099424,577756.5036431428,232.0045518378023,215.03470120536022,480.97895430804664
CHN0946,26.169977,105.664166,,3,Integrated,Dry,657164.2091048595,461879.31993759837,1063416.6554984683,757.0027387868174,804.3808103416928,934.9101518486485
CHN0947,35.669697,106.387278,,3,Integrated,Dry,124830.37073720834,96425.56945726402,241167.21446104135,204.3959008854726,154.75158231890887,322.0982136960701
CHN0948,35.669418,106.387265,,3,Integrated,Dry,96836.38988854646,100429.94515430073,112247.87565315976,154.48456699332874,167.07709955555987,169.00187449664892
CHN0949,40.81915,122.679399,,3,Integrated,Dry,233725.61363930436,161079.32728167943,383736.04793802206,281.9493340096565,290.33482745363017,334.13632509852835
CHN0950,30.454715,120.710736,,3,Grinding,Wet,33406.903930269065,29031.506069745486,43163.78567342143,0.0,0.0,0.0
CHN0951,42.541113,94.235486,,3,Grinding,Wet,248468.10939879325,291578.2340337287,334454.6174354201,0.0,0.0,0.0
CHN0952,35.614787,110.538786,,3,Integrated,Dry,579101.8232935155,282202.31800449017,1275722.5564918986,222.82400233696293,191.7607133577015,323.57708477329595
CHN0953,36.514118,113.619087,,3,Integrated,Dry,241628.88403322012,265291.21902750124,314508.30808756,290.63732467018883,286.5013532925563,360.95734704284405
CHN0954,32.942648,107.757042,,3,Integrated,Dry,148482.52204626545,133568.88650655106,186750.7930105314,159.72239766587796,185.05077467087483,294.11641832675906
CHN0955,42.014954,118.974762,,3,Integrated,Dry,275780.32567196095,244857.4846489321,360482.6018600828,346.0739067752928,357.8497158800902,363.84647275260954
CHN0956,38.181205,114.23499,,3,Integrated,Dry,458494.0540364991,474123.8804783824,596802.8035798653,637.558146825409,670.7418365160346,672.6402077242437
CHN0957,34.690729,112.93392,,3,Integrated,Dry,338335.40532649844,379255.1613792026,389861.08101884695,289.8613981084053,285.3574797383965,360.38025709613953
CHN0958,27.123236,113.111218,,3,Integrated,Dry,239019.49594264655,185954.24772921717,385916.2606517975,374.4169322603541,400.79839822836976,448.29629353255837
CHN0959,36.999014,80.194637,,3,Integrated,Dry,1014407.1316530042,462401.08672194695,2138564.8356985752,356.01617771457904,387.9188986145947,400.6841121743963
CHN0960,33.515306,116.88043,,3,Grinding,Wet,273501.3046452724,85194.36114677023,652561.1527130599,0.0,0.0,0.0
CHN0961,33.731217,116.794254,,3,Grinding,Wet,55370.64883646993,33788.1824059823,100248.5101520209,0.0,0.0,0.0
CHN0962,34.415816,117.250549,,3,Integrated,Dry,508769.6013639179,339993.70278138807,853277.5310144257,669.955276814133,711.6085132931673,794.4950351829875
CHN0963,30.589074,116.961446,,3,Integrated,Dry,454553.77310879243,448020.16386267566,849968.7667709654,904.3751031455159,742.5105652321029,1300.8613270132446
CHN0964,29.679576,118.237402,1.2,3,Grinding,Wet,49257.42238925134,53679.46895265419,58147.41923371634,0.0,0.0,0.0
CHN0965,26.350624,106.628521,,3,Integrated,Dry,406815.4407121651,260111.13883230183,794409.7637499968,201.19985594923816,202.67092894180539,207.98535442260982
CHN0966,30.521327,111.229041,,3,Integrated,Dry,319914.5362406366,392255.39085981075,423035.4926944522,444.7949827678542,458.76559634651545,466.40438453521233
CHN0967,25.068883,101.573088,,3,Grinding,Wet,444943.32648215827,76532.18801534639,1186241.506176194,0.0,0.0,0.0
CHN0968,27.541595,99.556958,,3,Integrated,Dry,132948.96577859623,127390.278779132,158523.08996721436,130.22162577273068,193.18761208544413,197.47726523274792
CHN0969,21.906467,101.051228,,3,Integrated,Dry,170148.78308003573,137364.32591739387,238442.05397780353,279.993089073521,271.74868384496204,365.3522852337846
CHN0970,30.247099,112.321899,,3,Grinding,Wet,97111.07687338963,97075.67084999885,122840.71178123995,0.0,0.0,0.0
CHN0971,26.130707,103.168809,,3,Integrated,Dry,139266.32966849985,138476.59700716025,153815.00612806162,214.16856193667866,230.9040308400489,237.50524131843986
CHN0972,27.621464,111.419666,,3,Integrated,Dry,276451.5870580007,208574.87104274207,441219.32073398004,409.7302503916845,412.2619605622458,558.6969523722573
CHN0973,25.714919,112.893295,,3,Integrated,Dry,265001.4917257477,242393.5945643854,311782.6172564616,290.34049842985473,277.14084977204976,416.86952795540475
CHN0974,31.135873,114.894846,,3,Grinding,Wet,150331.31688788714,87921.20948023266,286142.8636228054,0.0,0.0,0.0
CHN0975,31.974124,120.857121,,3,Grinding,Wet,380338.7515176883,405607.32884120196,657202.2739753632,137.33292089474511,0.0,411.9987626842353
CHN0976,30.767029,107.060274,,3,Integrated,Dry,213558.30024317547,165498.21133603554,341984.28623640287,336.699326328967,370.33072519263925,402.0102815256656
CHN0977,31.794833,111.89658,,3,Grinding,Wet,111415.37008044508,106615.4713731761,153437.0252125445,0.0,0.0,0.0
CHN0978,30.390413,113.42949,,3,Grinding,Wet,151998.79456714867,98339.38629781657,280932.2995473405,0.0,0.0,0.0
CHN0979,30.317354,111.493135,,3,Integrated,Dry,271193.36657303513,224795.4413649699,366552.6856700214,471.54306486767035,510.5092888097756,518.056071614601
CHN0980,27.442529,103.794044,,3,Integrated,Dry,260825.28811829767,155095.90135325823,488057.2637420539,249.91959875507825,222.63321900488526,314.07610578690515
CHN0981,27.553634,113.126645,,3,Integrated,Dry,334996.52742986305,292323.90858193184,478995.6160256801,317.9111549242616,288.40511890547117,482.9487691988894
CHN0982,30.920549,110.709316,,3,Integrated,Dry,220123.28065156328,205812.62630508773,263007.2620941292,277.02056739141995,257.270360352033,411.1031292789386
CHN0983,25.60795,111.42199,,3,Integrated,Dry,213165.3142022373,178430.79822864803,325558.8658630854,258.6643601450295,223.92014937176722,345.01779960473624
CHN0984,30.208389,114.858977,,3,Integrated,Dry,355679.05141226796,387853.76645134366,396071.1151872322,659.8134990263887,657.8158799911996,1127.7298180208777
CHN0985,30.533073,114.760078,,3,Grinding,Wet,142773.81561978493,136272.22904983605,162614.28522755607,0.0,0.0,0.0
CHN0986,22.026117,112.356406,,3,Integrated,Dry,256902.57415951396,272113.61325522704,318746.7985408682,321.9259419375264,354.4701024845428,376.2098628596425
CHN0987,30.268679,109.436413,,3,Integrated,Dry,106864.31169341439,85537.13276636622,150032.83870690517,218.33104638548144,215.70575476599961,248.96792742647827
CHN0988,25.229735,102.549576,,3,Integrated,Dry,296672.6074494406,228098.23737830922,443611.33046957786,192.99684933331733,206.44406214374885,208.05139423469018
CHN0989,29.826554,109.908444,,3,Grinding,Wet,113471.8119000811,92028.60701260892,228730.46630962397,0.0,0.0,0.0
CHN0990,23.400412,103.233822,,3,Grinding,Wet,106359.21712520276,75742.82975486197,181542.30898570037,0.0,0.0,0.0
CHN0991,24.930353,102.840932,,3,Grinding,Wet,146247.60717965267,128320.9818920907,227708.66393064248,0.0,0.0,0.0
CHN0992,26.587838,99.932958,,3,Integrated,Dry,206222.53946105766,209898.72728640903,231482.2034762814,119.74344827053547,161.64108596879697,197.58925884280944
CHN0993,29.405916,110.2482,,3,Integrated,Dry,214014.19041455482,186226.4010254629,286952.255834564,291.56893909782616,255.52726921259674,417.7688888296455
CHN0994,31.755759,113.197478,,3,Grinding,Wet,146561.8023298763,112377.39235547389,284015.2719944405,0.0,0.0,0.0
CHN0995,31.895544,112.149581,,3,Grinding,Wet,85222.5750263202,79559.2990253816,98579.3904340341,0.0,0.0,0.0
CHN0996,29.497966,113.199387,,3,Grinding,Wet,88564.85272439997,80390.44384476254,129963.47105205194,0.0,0.0,0.0
CHN0997,32.136481,108.068223,,3,Integrated,Dry,201653.58960116666,221307.48284891216,264297.65360025555,196.33303328289327,171.3585538003489,258.7835435832145
CHN0998,25.167761,105.037116,,3,Integrated,Dry,113361.81665707962,105466.03834017902,150659.9376263549,158.41861041995512,156.52532592501416,167.77216925247743
CHN0999,32.752551,110.841097,,3,Integrated,Dry,372537.3496152657,216395.05683453468,757612.9907503308,626.2019043865373,568.9682605671212,853.366329689871
CHN1000,25.844446,115.865441,2.19,3,Integrated,Dry,253284.8674655967,279086.37463592924,299200.2039046181,282.4929391959562,280.19880397675485,350.73937866895056
CHN1001,35.458594,113.900559,,3,Integrated,Dry,359617.75540532573,277587.89533594175,547480.283066762,390.92258179672416,426.2074671087302,458.49180569867025
CHN1002,26.553552,113.304149,,3,Integrated,Dry,167999.93584062438,161036.39185400394,203813.44038871623,230.06199165917562,222.8048231433301,262.650337073077
CHN1003,25.751919,112.774096,1.0,3,Grinding,Wet,45212.14650024494,51636.944814108734,52789.84592562004,0.0,0.0,0.0
CHN1004,28.720093,109.882675,,3,Integrated,Dry,223886.31252481014,183811.82858595013,389729.423770884,260.42736817309736,234.44685540048962,337.7175971658223
CHN1005,26.828354,112.953578,,3,Integrated,Dry,225905.57484181502,203663.29831796483,272114.70272861817,340.4818135673927,365.91125470974987,401.28218736651417
CHN1006,27.804029,112.917678,,3,Grinding,Wet,56151.45499632708,48168.09990143242,73450.02426831063,157.07485850298826,0.0,471.2245755089648
CHN1007,28.224586,112.682477,,3,Integrated,Dry,291330.59515163687,284844.0143302734,305406.00179786625,351.1448800098196,521.0635019611716,532.3711380682871
CHN1008,28.053748,112.892786,,3,Integrated,Dry,136011.9102248251,100959.93140232161,207854.16722259595,632.952457844736,709.3842056764483,805.6355786382885
CHN1009,27.733621,112.218816,,3,Integrated,Dry,533688.6682537395,603057.734289444,720852.0111831457,410.84032198819637,459.4531567621116,476.0980155366228
CHN1010,28.314626,112.236868,,3,Integrated,Dry,716621.1931614033,365501.2023525531,1460791.3428479095,900.0033701360769,558.0166948911915,1747.8998827863354
CHN1011,28.216826,111.660772,2.2,3,Integrated,Dry,352725.1910243335,354940.379899885,443943.30958442466,487.75599414539454,463.81021108381094,626.7603110036956
CHN1012,29.164945,113.004552,,3,Grinding,Wet,50542.772737255305,46270.994223765774,60913.052036457215,0.0,0.0,0.0
CHN1013,26.68809,110.672331,,3,Integrated,Dry,227210.1193786662,253973.24519228115,254731.7603139022,424.4283965496088,473.8603278928371,572.9822886008876
CHN1014,45.449609,119.624457,,3,Grinding,Wet,137691.20595230936,111745.6420261889,199958.1560881707,38.45736918975037,0.0,115.37210756925113
CHN1015,31.116327,119.700671,,3,Integrated,Dry,161048.119231578,154938.6910215383,182838.34595767947,360.18082844344076,285.8705799085823,511.9194656709045
CHN1016,30.943903,119.981004,,3,Integrated,Dry,263251.66981764935,196034.0635651924,475885.4094135897,159.23579286377898,150.98689866922038,190.37380617053446
CHN1017,31.041073,119.823233,,3,Integrated,Dry,253150.25289494888,259926.15818705104,331019.00771961786,160.4365895302807,208.07967718863028,273.2300914022118
CHN1018,41.000726,112.153955,,3,Integrated,Dry,953545.6738937851,545727.6433659372,1841282.09156476,220.2310970712401,231.1107052974661,273.45872697893157
CHN1019,40.36517,109.961504,1.2,3,Integrated,Dry,411573.29614526057,335829.018066309,703560.0679454948,333.22352536879,365.63596532656237,400.0529206486048
CHN1020,40.738194,111.575579,,3,Grinding,Wet,242350.39522067152,226042.6749742752,311495.76046151546,0.0,0.0,0.0
CHN1021,27.123991,115.051997,,3,Grinding,Wet,52752.09173120984,48088.7405963312,62427.792201811964,0.0,0.0,0.0
CHN1022,29.258095,119.261725,,3,Grinding,Wet,42142.95173384912,40313.87618056545,46404.876706227784,0.0,0.0,0.0
CHN1023,29.360042,119.229893,,3,Grinding,Wet,46475.874325880824,31788.36753978606,77598.68610493216,0.0,0.0,0.0
CHN1024,25.171664,111.540559,,3,Integrated,Dry,473763.97057728673,401754.08145511005,631902.88157957,325.888683572408,325.41356510658784,439.987616567316
CHN1025,31.245944,119.80014,,3,Integrated,Dry,205927.75334344208,192675.1454277224,275676.88963773067,412.73660045253393,287.9072548073508,689.6802535429197
CHN1026,33.02174,119.887872,,3,Grinding,Wet,95959.83507341352,60541.21074869005,174617.2614460037,0.0,0.0,0.0
CHN1027,31.241391,119.802962,,2,Integrated,Dry,69888.13972622354,69888.13972622354,103707.63238796528,282.45500716940364,282.45500716940364,311.21014268617677
CHN1028,31.399474,119.839351,,3,Grinding,Wet,146835.92084656158,160624.33773111645,237798.8629278262,0.0,0.0,0.0
CHN1029,27.40032,114.690611,,3,Integrated,Dry,273951.97647752595,265212.4972622469,335676.83138608176,237.47409170859194,201.21301049944339,352.8368684584207
CHN1030,28.222593,115.698101,,3,Integrated,Dry,254165.0542718486,240427.34384676526,293414.54447131476,410.3299317194817,347.3677163408484,642.2927973562661
CHN1031,27.903675,116.420507,,3,Grinding,Wet,132270.62115816577,108477.63653557503,187733.11969506682,0.0,0.0,0.0
CHN1032,28.264659,117.145255,2.0,3,Grinding,Wet,71111.47673339435,78905.50593409115,86128.24665909623,0.0,0.0,0.0
CHN1033,27.369127,114.669097,,3,Integrated,Dry,224200.96203354083,216558.60459496066,297243.23871672974,249.38768525150084,267.87159506267034,271.61121606456356
CHN1034,28.700614,118.339868,,3,Integrated,Dry,278786.8142443312,314333.84973340423,318956.75265921146,318.3805139308621,343.00238672457033,415.5926330961398
CHN1035,27.466853,115.267214,,3,Grinding,Wet,93331.9308332484,90161.15607478727,107052.62993400852,0.0,0.0,0.0
CHN1036,29.926156,116.565899,,3,Integrated,Dry,216628.0555914754,159299.15879518096,365079.0307036029,674.9039577141266,671.0635557735911,841.7531591316986
CHN1037,27.12226,114.867472,,3,Grinding,Wet,45590.29932232548,39292.00202699389,59889.16767634214,0.0,0.0,0.0
CHN1038,29.605146,116.124686,2.9,3,Grinding,Wet,200740.6628652763,148971.6982878195,343471.0657805366,0.0,0.0,0.0
CHN1039,28.559721,115.94949,,3,Grinding,Wet,105644.94008883087,117390.89535532807,139306.3556455695,0.0,0.0,0.0
CHN1040,27.408521,116.669502,,3,Integrated,Dry,234498.02904412223,238218.59797534707,243126.33855451655,291.55060422594113,256.89394598123744,367.07419884300924
CHN1041,27.651948,113.735237,,3,Integrated,Dry,89153.56899338565,70372.15610837804,132176.13217582364,182.40834161411394,155.37215170761664,251.64631373137462
CHN1042,28.180561,114.62973,,3,Integrated,Dry,409914.8861491986,264708.0771431669,700910.2398002371,301.25962114908845,224.90554621000888,464.7733515766387
CHN1043,27.767243,115.395725,,3,Grinding,Wet,77971.34103728122,78453.13315271177,82273.06424983975,0.0,0.0,0.0
CHN1044,27.779886,114.885214,,3,Grinding,Wet,205607.45336997235,154082.2560639721,392068.96262750454,0.0,0.0,0.0
CHN1045,29.160128,114.629196,,3,Grinding,Wet,76890.01749928572,43952.734831987465,150652.8021459743,0.0,0.0,0.0
CHN1046,28.706505,118.317316,,3,Integrated,Dry,109286.3238201758,109703.160630713,115842.4278337291,264.12671292841264,208.75378462709534,443.1417482632876
CHN1047,27.08021,115.703197,,3,Grinding,Dry,615038.6615645575,646564.7907901796,828600.4725908134,111.08334384641135,0.0,333.25003153923404
CHN1048,27.069471,115.741168,,3,Integrated,Dry,430506.16756326763,444311.906809825,461251.9520271226,400.2809966001782,396.37291092316303,526.831285605089
CHN1049,30.971,120.774617,1.2,3,Grinding,Wet,94243.19388324108,103967.00759866326,110391.36018793589,0.0,0.0,0.0
CHN1050,30.901781,120.819259,,3,Grinding,Wet,85613.42703264461,77276.53812585502,113243.80437677522,0.0,0.0,0.0
CHN1051,30.80113,120.843339,,3,Grinding,Wet,49732.489820800925,31121.623970761644,90008.0422179703,0.0,0.0,0.0
CHN1052,30.769852,120.858293,,3,Grinding,Wet,51127.8745595956,54125.585560261716,61338.25205263229,0.0,0.0,0.0
CHN1053,30.716385,120.622002,,3,Grinding,Wet,58682.565848493105,62077.27579308561,72810.61069563459,0.0,0.0,0.0
CHN1054,43.625411,115.852039,1.28,3,Integrated,Dry,428928.5208831935,474820.6980766366,516882.9237594929,158.47020719791374,133.39564612229407,235.7803286270115
CHN1055,29.666575,106.166631,,3,Integrated,Dry,290454.5831317058,322068.98986660043,333564.42883408186,358.156278340384,371.87818683163715,500.16711152062675
CHN1056,29.964419,106.379901,2.0,3,Integrated,Dry,551009.0001832587,366384.24141214375,1184702.4201987742,249.06078677413777,315.8719789579622,431.3103813644511
CHN1057,45.117174,126.141284,0.8,3,Grinding,Wet,235345.88503671606,127806.93541809254,475074.1208264757,0.0,0.0,0.0
CHN1058,45.3982,127.147103,3.19,3,Integrated,Dry,237627.51556572277,266377.77881020575,276199.1706359546,469.893266125124,383.54802521064096,699.0848600887682
CHN1059,43.888187,126.540238,2.0,3,Grinding,Wet,181423.74113047816,150762.11738212546,244924.00458880534,88.63012427669405,0.0,265.89037283008213
CHN1060,39.917975,118.36626,,3,Integrated,Dry,443502.3444782234,414344.49520489393,544082.4116574252,758.7197069890232,792.967105544974,921.3924458134654
CHN1061,42.872885,126.153327,1.8,3,Integrated,Dry,357244.54326621065,349965.8855176953,385705.70248772413,515.9664409468895,492.17700022423367,624.1372334352867
CHN1062,34.906028,108.991002,,3,Integrated,Dry,711337.3246121926,824135.0761152562,900319.5515389594,618.8981476182355,668.0362424662595,880.3710197299561
CHN1063,43.532882,126.268841,2.0,3,Integrated,Dry,378430.20839105546,387522.12332535745,426658.71714942256,296.71936213917917,259.4962534904234,371.19244719980577
CHN1064,35.402755,111.329331,3.0,3,Integrated,Dry,466335.8757383453,490373.32720341074,528802.4410826318,278.5851638974975,263.30551637994796,364.5676290947565
CHN1065,41.607614,123.123221,,3,Grinding,Wet,109733.15927592365,107380.22396582892,125021.92750703996,0.0,0.0,0.0
CHN1066,35.369146,112.437858,,3,Integrated,Dry,196167.62054918896,205343.55183365295,220180.83590017926,219.3987378601272,196.4283436141504,287.4048417132322
CHN1067,35.556184,112.982692,,3,Integrated,Dry,267464.23921850807,244872.59309406712,316343.48757931753,384.0091601285847,346.7595821111098,566.8189988990152
CHN1068,35.628638,117.316337,,3,Integrated,Dry,298025.41886489873,300716.4753642713,320897.85376481403,402.41402141383344,398.03041510601724,466.7028465965322
CHN1069,28.301628,116.445885,2.2,3,Grinding,Wet,95816.30587692936,86701.84804234782,116067.17632615668,0.0,0.0,0.0
CHN1070,28.728349,120.088661,,3,Grinding,Wet,99208.21988496432,98416.59773343612,107456.38413378307,0.0,0.0,0.0
CHN1071,29.749805,116.145811,,3,Grinding,Wet,197972.5751487482,253652.15034870498,273228.5798020395,0.0,0.0,0.0
CHN1072,35.140431,112.611989,,3,Integrated,Dry,193671.62637586895,194785.28126724937,205061.897835634,286.71117013429915,270.9134421729515,350.94492223882486
CHN1073,35.413928,116.039421,,3,Grinding,Wet,74911.86261203712,83388.80977266951,87961.57117264235,0.0,0.0,0.0
CHN1074,37.482144,118.414437,,3,Grinding,Wet,280830.5897669069,78722.01061509305,698251.0015061353,0.0,0.0,0.0
CHN1075,44.977031,121.415366,,3,Grinding,Wet,87955.20881358309,97257.40357220478,100372.41232385745,0.0,0.0,0.0
CHN1076,37.366197,114.717118,,3,Grinding,Wet,125560.10151494519,62671.70902913752,282565.2566429726,0.0,0.0,0.0
CHN1077,37.406669,114.547772,,3,Integrated,Dry,218931.47865805027,221344.4663870276,254531.60828798986,341.3116277440716,325.1311123282782,420.37260681528625
CHN1078,24.862777,103.388419,,3,Integrated,Dry,232453.40435248523,251632.2620630259,305466.5800785068,247.65040777269454,214.88083225996849,320.2653866691067
