iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership,rank,pop2020,GrowthRate
PHL,PHL0017,Philippines,1.0,,5550.0,1.0,PHILIPPINE SINTER CORP,"CAGAYAN DE ORO, MINDANAO",Operating,8.5754284,124.762771,PlantFacts,Exact,,,,,,,,,,,,,,,109581.078,0.0135
PHL,PHL0018,Philippines,10.0,,,0.0,GLOBAL STEEL PHILIPPINES INC,"ILIGAN CITY, LANAO DEL NORTE",Operating,8.20796,124.210567,PlantFacts,Exact,,,,,,,,,,,,,,,109581.078,0.0135
PHL,PHL0019,Philippines,4.0,,450.0,0.0,TREASURE STEELWORKS (TKC),"ILIGAN CITY, LANAO DEL NORTE",Operating,8.20609,124.20367900000001,PlantFacts,Exact,,,,,,,,,,,,,,,109581.078,0.0135
PHL,PHL0020,Philippines,1.0,,,0.0,STEELASIA,"DAVOA-CITY, MINDANAO",Operating,7.236328,125.630996,PlantFacts,Exact,4296596982,SteelAsia Mfg Corp,,,https://www.steelasia.com/company/plant-facilities/davao-works,2020-07-27,4296596982.0,SteelAsia Mfg Corp,,,,,,,109581.078,0.0135
QAT,QAT0001,Qatar,18.0,,5440.0,1.0,QATAR STEEL CO,MESAIEED INDUSTRIAL CITY,Operating,24.951931,51.585023,PlantFacts,Exact,5000010731,Qatar Steel Company QPSC,,,https://www.qatarsteel.com.qa/contact/locations/,2020-03-04,5000010731.0,Qatar Steel Company QPSC,,,,,,,2881.053,0.0173
QAT,QAT0002,Qatar,1.0,,,0.0,AL WATANIA STEEL,DOHA,Operating,25.158405,51.403472,PlantFacts,Exact,,,,,,,,,,,,,,,2881.053,0.0173
SAU,SAU0001,Saudi Arabia,3.0,,,0.0,ITTEFAQ STEEL PROD. FACTORY,DAMMAM,Operating,26.239826,49.989045000000004,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0002,Saudi Arabia,5.0,,850.0,0.0,AL RAJHI STEEL ,JEDDAH,Operating,21.290402,39.183444,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0003,Saudi Arabia,4.0,,,0.0,AL QARAYN STEEL,DAMMAM,Operating,26.282255,49.955705,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0004,Saudi Arabia,1.0,,,0.0,AL YAMAMAH CO,YANBU,Operating,26.271440999999996,49.95602,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0005,Saudi Arabia,5.0,,1850.0,1.0,NATIONAL STEEL CO,DAMMAM,Operating,26.244785999999998,49.969064,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0006,Saudi Arabia,2.0,,,0.0,ITTEFAQ STEEL PROD. FACTORY,JEDDAH,Operating,21.446313,39.591944,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0007,Saudi Arabia,1.0,,,0.0,AL RAJHI STEEL ,RIYADH,Operating,24.383789,47.244601,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0008,Saudi Arabia,1.0,,,0.0,RABIGH STEEL,RABIGH,Operating,22.7572953,39.070958399999995,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0009,Saudi Arabia,6.0,,1000.0,0.0,SOUTH STEEL (SOLB),JIZAN ECONOMIC CITY,Operating,17.297665,42.352008000000005,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0010,Saudi Arabia,19.0,,5405.0,1.0,SAUDI IRON & STEEL CO,"HADEED I, AL JUBAIL",Operating,27.018824,49.579944,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0011,Saudi Arabia,4.0,,,0.0,UNIVERSAL METAL COAT.,AL JUBAIL,Operating,27.016523,49.530993,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SAU,SAU0012,Saudi Arabia,1.0,,,0.0,UNITED SULB COMPANY,JUBAIL INDUSTR. CITY,Operating,27.014059000000003,49.532571000000004,PlantFacts,Exact,,,,,,,,,,,,,,,34813.871,0.0159
SGP,SGP0001,Singapore,5.0,,600.0,0.0,NAT STEEL LTD.,"JURONG, SINGAPORE",Operating,1.3085360000000001,103.701188,PlantFacts,Exact,,,,,,,,,,,,,,,5850.342,0.0079
LKA,LKA0001,Sri Lanka,2.0,,,0.0,CEYLON  STEEL CORP. LTD,ATHURUGIRIYA,Operating,6.883791,79.996177,PlantFacts,Exact,,,,,,,,,,,,,,,21413.249,0.0042
LKA,LKA0002,Sri Lanka,2.0,,30.0,0.0,BHUWALKA STEEL IND.,"MADAMPE, NW PROV.",Operating,7.500572,79.850663,PlantFacts,Exact,,,,,,,,,,,,,,,21413.249,0.0042
THA,THA0001,Thailand,4.0,,120.0,0.0,TICO STEEL CO LTD,PHRAPRADAENG,Operating,13.657789000000001,100.541662,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0002,Thailand,2.0,,,0.0,THAI TINPLATE MFG.,PHRAPRADAENG,Operating,13.656995000000002,100.573422,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0003,Thailand,9.0,,300.0,0.0,BANGKOK STEEL IND.,PHRAPRADAENG,Operating,13.647672,100.553882,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0004,Thailand,4.0,,90.0,0.0,TRIUMPH STEEL CO LTD,SAMUTPRAKARN,Operating,13.641734,100.583449,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0005,Thailand,1.0,,,0.0,MILLCON SPEC. STEEL,RAYONG,Operating,12.819544,101.15295400000001,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0006,Thailand,3.0,,420.0,0.0,UMC METALS LTD,CHONBURI,Operating,13.275832000000001,100.969791,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0007,Thailand,1.0,,,0.0,LPN PLATE MILL CO,SAMUTPRAKARN,Operating,13.601656,100.563551,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0008,Thailand,3.0,,,0.0,THAI COLD ROLLED STEEL PUBLIC CO LTD,BANG SAPHAN,Operating,11.22282,99.542887,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0010,Thailand,3.0,,600.0,0.0,SIAM YAMATO STEEL CO,"MAP TA PHUT I, RAYONG",Operating,12.675492,101.148967,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0011,Thailand,4.0,,600.0,0.0,SIAM CONSTRUCTION STEEL CO LTD,"MAP TA PHUT, RAYONG",Operating,12.676327,101.149502,PlantFacts,Exact,5000072962,Siam Construction Steel Co Ltd,,,https://www.tatasteel.com/corporate/our-global-footprint/,2020-07-22,4295872420.0,Tata Steel Ltd,,,,,,,69799.978,0.0025
THA,THA0012,Thailand,2.0,,,0.0,SIAM TINPLATE CO LTD,"MAP TA PHUT, RAYONG",Operating,12.680096,101.136996,PlantFacts,Exact,5001007662,SIAM TINPLATE CO LTD,,,https://www.nipponsteel.com/en/company/bases/middle-east-africa/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,,,69799.978,0.0025
THA,THA0013,Thailand,5.0,,,0.0,NS BLUESCOPE COATED PRODUCTS,"MAP TA PHUT, RAYONG",Operating,12.695703,101.110807,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0014,Thailand,1.0,,,0.0,THAI COATED STEEL SHEET CO LDT,BANG SAPHAN,Operating,11.233029,99.54137,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0015,Thailand,4.0,,,0.0,THE SIAM UNITED STEEL (1995) CO LTD,"MAP TA PHUT, RAYONG",Operating,12.701589,101.112404,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0016,Thailand,7.0,,,0.0,POSCO-THAINOX PUBLIC CO LTD,RAYONG,Operating,12.797103,101.19534200000001,PlantFacts,Exact,4295892689,POSCO Thainox PCL,,,http://www.posco.com/homepage/docs/eng6/jsp/company/family/foreign_02_02.jsp,2020-04-08,4295881204.0,POSCO,,,,,,,69799.978,0.0025
THA,THA0017,Thailand,3.0,,,0.0,TYCOONS WORLDWIDE,RAYONG,Operating,12.85668,101.214285,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0018,Thailand,1.0,,,0.0,THAI DONGBU STEEL CO,CHONBURI,Operating,13.022177000000001,101.193123,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0019,Thailand,6.0,1.0,1100.0,1.0,N.T.S. STEEL GROUP,CHONBURI,Operating,13.052398,101.086795,PlantFacts,Exact,5000062342,NTS Steel Group PCL,,,https://www.tatasteel.com/corporate/our-global-footprint/,2020-07-22,4295872420.0,Tata Steel Ltd,,,,,,,69799.978,0.0025
THA,THA0020,Thailand,8.0,,1500.0,1.0,G J STEEL PUBLIC CO LTD,CHONBURI,Operating,13.058836,101.07744699999999,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0022,Thailand,1.0,,,0.0,JFE STEEL GALVANIZING LTD,RAYONG,Operating,13.068201,101.196923,PlantFacts,Exact,5056391136,JFE Steel Galvanizing Thailand Co Ltd,,,https://www.jfe-steel.co.jp/en/company/facilities.html,2020-04-08,4295877328.0,JFE Steel Corp,,,,,,,69799.978,0.0025
THA,THA0023,Thailand,8.0,,1800.0,1.0,G STEEL PUBLIC CO LTD,RAYONG,Operating,12.79453,101.24569100000001,PlantFacts,Exact,,,,,,,,,,,,,,,69799.978,0.0025
THA,THA0030,Thailand,5.0,,280.0,0.0,SIAM IRON & STEEL (2001) CO LTD,"TA LUANG, SARABURI",Operating,14.571003,100.754662,PlantFacts,Exact,5000025781,Siam Iron And Steel (2001) Co Ltd,,,https://www.tatasteel.com/corporate/our-global-footprint/,2020-07-22,4295872420.0,Tata Steel Ltd,,,,,,,69799.978,0.0025
THA,THA0036,Thailand,,,,0.0,,,Operating,12.996083,101.19757,https://www.danieli.com/en/contacts/maps_79.htm,Exact,5035939579,Danieli Co Ltd,,,https://www.danieli.com/en/contacts/maps_79.htm,2020-05-15,4295875649.0,Danieli & C Officine Meccaniche SpA,,,,,,,69799.978,0.0025
THA,THA0037,Thailand,,,,0.0,,,Operating,14.126498999999999,100.601202,http://www.ushamartin.com/facility/bangkok-thailand/,Exact,5036233133,Usha Siam Steel Industries PCL,,,http://www.ushamartin.com/facility/bangkok-thailand/,2020-07-22,4295872989.0,Usha Martin Ltd,,,,,,,69799.978,0.0025
TUR,TUR0001,Turkey,1.0,,,0.0,CAG CELIK I&S INC,KARABÌÏK,Operating,41.235654,32.644644,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0002,Turkey,32.0,2.0,7420.0,1.0,EREGLI DEMIR CELIK ,EREGLI,Operating,41.265607,31.426370000000002,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0003,Turkey,4.0,,1300.0,1.0,YESILYURT DEMIR CELIK,SAMSUN,Operating,41.226791999999996,36.447438,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0004,Turkey,1.0,,,0.0,KOLORMETAL,"CORLU, TEKIRDAG",Operating,41.226578,27.882617,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0005,Turkey,8.0,,,0.0,TAT METAL,EREGLI,Operating,41.212071,31.465548,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0006,Turkey,4.0,,,0.0,POSCO ASSAN TST,"IZMIT, KOCAELI",Operating,40.776638,30.045298,PlantFacts,Exact,5035447166,Posco Assan TST Celik Sanayi AS,,,http://www.posco.com/homepage/docs/eng6/jsp/company/family/foreign_02_02.jsp,2020-04-08,4295881204.0,POSCO,,,,,,,84339.067,0.0109
TUR,TUR0007,Turkey,1.0,,,0.0,COAT COIL A.S.,"GEBZE, KOCAELI",Operating,40.85445,29.425431,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0008,Turkey,4.0,,950.0,0.0,EKINCILER DEMIR CELIK,ISKENDERUN,Operating,36.691086,36.205016,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0009,Turkey,18.0,4.0,16620.0,1.0,ISKENDERUN DEMIR CELIK,ISKENDERUN,Operating,36.736048,36.206399,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0010,Turkey,4.0,,1800.0,1.0,YOLBULAN METALURJI,HATAY,Operating,36.786467,36.215474,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0011,Turkey,1.0,,,0.0,YOLBULAN METAL,HATAY,Operating,36.787822,36.211938,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0012,Turkey,8.0,,800.0,0.0,CER CELIK,IZMIR,Operating,38.428631,27.224124,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0013,Turkey,5.0,,1320.0,1.0,IZMIR DEMIR CELIK,"ALIAGA, IZMIR",Operating,38.739119,26.947915999999996,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0014,Turkey,5.0,,700.0,0.0,ÌÐZKAN DEMIR CELIK,"ALIAGA, IZMIR",Operating,38.739791,26.928909,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0015,Turkey,4.0,,700.0,0.0,CEBITAS D.C.E. A.S.,"ALIAGA, IZMIR",Operating,38.74074,26.951743,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0016,Turkey,6.0,,155.0,0.0,CEMTAS AS,BURSA,Operating,40.237417,28.966338,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0017,Turkey,9.0,,,0.0,BORCELIK CELIK,"GEMLIK, BURSA",Operating,40.41017,29.094721999999997,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0018,Turkey,9.0,,600.0,0.0,ASIL CELIK TICARET,"ORHANGAZI, BURSA",Operating,40.42752,29.270141,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0019,Turkey,14.0,,,0.0,TEZCAN GALVANIZ A.S.,"GEBZE, KOCAELI",Operating,40.717209000000004,30.040044,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0020,Turkey,1.0,,,0.0,CORUS YASAN A.S.,BOLGESI ADAPAZARI,Operating,40.720219,30.404426,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0021,Turkey,8.0,,3000.0,1.0,COLAKOGLU METALURJI,"GEBZE, KOCAELI",Operating,40.768341,29.530167,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0022,Turkey,1.0,,,0.0,ASSAN DEMIR AS (KIBAR),"DILOVASI GEBZE, KOCAELI",Operating,40.779686,29.535063,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0023,Turkey,5.0,,1400.0,1.0,DILER DEMIR CELIK,"DILOVASI, KOCAELI",Operating,40.783601000000004,29.533655,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0025,Turkey,12.0,,2200.0,1.0,KROMAN CELIK SAN AS,"DARICA, KOCAELI",Operating,40.801164,29.374083000000002,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0026,Turkey,3.0,,,0.0,GAZI METAL MAMÌÏLLERI,"KARASU, SAKARYA",Operating,41.103907,30.675052,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0027,Turkey,9.0,,1700.0,1.0,ICDAS CELIK,KARABIGA I,Operating,40.443411,27.136734000000004,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0033,Turkey,10.0,,1970.0,1.0,EGE CELIK,"ALIAGA, IZMIR",Operating,38.727434,26.939593,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0035,Turkey,6.0,,1400.0,1.0,TOSCELIK,ISKENDERUN,Operating,36.691373999999996,36.205045,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0041,Turkey,3.0,,1200.0,1.0,KAPTAN DEMIR CELIK,MARMAR EREGLISI,Operating,41.015143,27.960024,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0042,Turkey,22.0,5.0,9500.0,1.0,KARABÌÏK DEMIR CELIK,KARABÌÏK,Operating,41.181792,32.634638,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0043,Turkey,5.0,,1400.0,1.0,NURSAN METALURJI END.,ISKENDERUN,Operating,36.749438,36.224804,PlantFacts,Exact,,,,,,,,,,,,,,,84339.067,0.0109
ARE,ARE0001,United Arab Emirates,4.0,,,0.0,AL GHURAIR IRON & STEEL,"MUSAFFAH, ABU DHABI",Operating,24.320682,54.480176,PlantFacts,Exact,5036868025,Al Ghurair Iron & Steel L L C,,,http://agis.ae/,2020-07-27,5036868025.0,Al Ghurair Iron & Steel L L C,,,,,,,9890.402,0.0123
ARE,ARE0002,United Arab Emirates,4.0,,560.0,0.0,AL NASSER IND. ENTERPRISES,ABU DHABI,Operating,24.293294,54.493807,PlantFacts,Exact,,,,,,,,,,,,,,,9890.402,0.0123
ARE,ARE0003,United Arab Emirates,8.0,,3680.0,1.0,EMIRATES STEEL INDUSTRIES (ESI),"MUSAFFAH I, ABU DHABI",Operating,24.324773999999998,54.469882,PlantFacts,Exact,,,,,,,,,,,,,,,9890.402,0.0123
ARE,ARE0005,United Arab Emirates,1.0,,,0.0,BILDCO,ABU DHABI,Operating,24.37872,54.475153000000006,PlantFacts,Exact,,,,,,,,,,,,,,,9890.402,0.0123
ARE,ARE0006,United Arab Emirates,5.0,,,0.0,UNITED METAL COATING,DUBAI INDUSTRIAL CITY,Operating,24.830458,55.072559,PlantFacts,Exact,,,,,,,,,,,,,,,9890.402,0.0123
ARE,ARE0007,United Arab Emirates,2.0,,,0.0,QATAR STEEL CO,"JEBEL ALI FREE ZONE, DUBAI",Operating,24.966572,55.058414,PlantFacts,Exact,,,,,,,,,,,,,,,9890.402,0.0123
ARE,ARE0008,United Arab Emirates,1.0,,,0.0,CONARES METAL SUPPLY LTD,"JEBEL ALI FREE ZONE, DUBAI",Operating,24.940020999999998,55.093726000000004,PlantFacts,Exact,,,,,,,,,,,,,,,9890.402,0.0123
ARE,ARE0009,United Arab Emirates,2.0,,,0.0,UNITED STEEL INDUSTRIES (USI),FUJAIRAH FREE ZONE,Operating,25.202607999999998,56.34925,PlantFacts,Exact,,,,,,,,,,,,,,,9890.402,0.0123
ARE,ARE0011,United Arab Emirates,2.0,,,0.0,STAR STEEL INTERNATIONAL LLC,"SHARJAH, DUBAI",Operating,25.465611,55.514398,PlantFacts,Exact,,,,,,,,,,,,,,,9890.402,0.0123
UZB,UZB0001,Uzbekistan,11.0,,1060.0,1.0,UZBEKMETZAVOD,"BEKABAD, TASHKENT",Operating,40.239773,69.290878,PlantFacts,Exact,,,,,,,,,,,,,,,33469.203,0.0148
